Date,Price,Open,High,Low,Vol.,Change %,Vol_clean
2025-10-10,566.85,577.5,580.1,570.1,2.36K,-2.00%,2360.0
2025-10-09,578.4,581.3,581.4,578.9,1.54K,-0.42%,1540.0
2025-10-08,580.85,576.2,580.0,575.7,1.35K,0.74%,1350.0
2025-10-07,576.6,581.3,583.5,576.3,23.69K,-1.52%,23690.0
2025-10-06,585.5,582.8,585.3,580.9,7.34K,0.34%,7340.0
2025-10-03,583.5,580.5,584.1,580.5,0.49K,1.25%,490.0
2025-10-02,576.3,577.9,578.0,575.3,7.76K,0.33%,7760.0
2025-10-01,574.4,567.9,574.4,567.9,4.45K,0.95%,4450.0
2025-09-30,569.0,569.8,573.2,569.0,7.56K,-0.35%,7560.0
2025-09-29,571.0,574.6,576.2,571.0,7.87K,0.10%,7870.0
2025-09-26,570.45,566.4,570.8,566.4,3.94K,0.86%,3940.0
2025-09-25,565.6,573.4,574.9,564.2,13.70K,-1.70%,13700.0
2025-09-24,575.4,578.3,578.7,575.4,3.57K,-1.10%,3570.0
2025-09-23,581.8,579.5,584.2,579.5,1.80K,0.78%,1800.0
2025-09-22,577.3,577.3,577.3,574.2,6.63K,0.34%,6630.0
2025-09-19,575.35,581.3,581.3,576.2,0.61K,-0.48%,610.0
2025-09-18,578.15,573.4,579.1,573.4,12.07K,0.65%,12070.0
2025-09-17,574.4,571.5,575.0,570.5,5.95K,1.25%,5950.0
2025-09-16,567.3,571.8,572.4,567.3,0.83K,-0.99%,830.0
2025-09-15,573.0,572.3,574.8,572.3,3.96K,0.02%,3960.0
2025-09-12,572.9,575.4,575.5,572.5,0.98K,-0.42%,980.0
2025-09-11,575.3,566.4,575.4,566.4,2.00K,1.41%,2000.0
2025-09-10,567.3,566.7,571.2,566.2,10.35K,-0.11%,10350.0
2025-09-09,567.9,573.3,573.3,567.8,0.48K,-0.65%,480.0
2025-09-08,571.6,572.0,572.0,568.5,5.45K,0.53%,5450.0
2025-09-05,568.6,568.6,574.7,566.2,2.43K,0.92%,2430.0
2025-09-04,563.4,561.0,563.4,560.3,2.03K,0.77%,2029.9999999999998
2025-09-03,559.1,557.9,561.4,557.8,0.67K,0.49%,670.0
2025-09-02,556.4,563.1,563.1,555.5,1.48K,-1.31%,1480.0
2025-09-01,563.8,562.8,563.8,562.6,0.29K,0.27%,290.0
2025-08-29,562.3,565.7,567.0,562.3,3.40K,-0.23%,3400.0
2025-08-28,563.6,569.0,569.3,563.5,0.61K,-0.19%,610.0
2025-08-27,564.7,560.9,564.7,560.0,0.43K,0.54%,430.0
2025-08-26,561.65,557.8,561.7,556.6,6.17K,0.03%,6170.0
2025-08-25,561.46,567.4,567.4,561.46,0.14K,-0.52%,140.0
2025-08-22,564.4,546.6,564.8,546.6,2.13K,3.43%,2130.0
2025-08-21,545.7,542.9,545.7,541.9,0.82K,0.17%,820.0
2025-08-20,544.8,547.3,547.5,542.5,0.85K,-0.82%,850.0
2025-08-19,549.3,548.4,551.6,548.4,0.44K,0.15%,440.0
2025-08-18,548.5,547.0,549.2,546.3,1.25K,0.49%,1250.0
2025-08-15,545.8,551.3,552.6,546.8,4.61K,-0.22%,4610.0
2025-08-14,547.0,555.5,556.0,547.2,1.10K,-0.69%,1100.0
2025-08-13,550.8,546.7,551.1,546.7,3.18K,1.76%,3180.0
2025-08-12,541.3,538.0,541.3,534.8,3.67K,1.88%,3670.0
2025-08-11,531.3,534.3,534.6,531.3,5.19K,-0.21%,5190.0
2025-08-08,532.4,534.5,535.2,532.4,5.25K,0.40%,5250.0
2025-08-07,530.3,536.4,538.9,530.8,6.54K,-0.69%,6540.0
2025-08-06,534.0,537.2,537.3,532.2,4.23K,0.64%,4230.0
2025-08-05,530.6,535.3,536.6,529.0,8.76K,-0.06%,8760.0
2025-08-04,530.9,526.6,531.3,526.6,6.60K,1.69%,6600.0
2025-08-01,522.1,532.0,532.1,518.3,8.60K,-2.70%,8600.0
2025-07-31,536.6,537.6,539.9,535.6,17.80K,-1.14%,17800.0
2025-07-30,542.8,542.4,544.1,541.9,2.23K,0.52%,2230.0
2025-07-29,540.0,543.7,544.9,540.0,0.48K,-0.60%,480.0
2025-07-28,543.25,548.5,548.5,543.0,10.12K,0.38%,10120.0
2025-07-25,541.2,542.3,542.5,539.4,2.78K,-0.41%,2780.0
2025-07-24,543.45,544.4,545.3,543.4,2.13K,-0.25%,2130.0
2025-07-23,544.8,543.9,545.8,542.8,1.99K,1.06%,1990.0
2025-07-22,539.1,535.2,539.1,534.6,4.05K,-0.15%,4050.0
2025-07-21,539.9,539.5,540.5,538.8,5.52K,0.37%,5520.0
2025-07-18,537.9,540.5,542.0,536.9,2.64K,-0.19%,2640.0
2025-07-17,538.9,532.3,538.9,530.9,3.48K,2.65%,3480.0
2025-07-16,525.0,527.9,532.7,525.0,16.76K,-1.83%,16760.0
2025-07-15,534.8,538.9,539.8,534.8,2.86K,-0.43%,2860.0
2025-07-14,537.1,533.2,537.8,533.1,18.19K,-0.19%,18190.0
2025-07-11,538.1,540.4,540.4,537.3,12.35K,-1.05%,12350.0
2025-07-10,543.8,538.9,543.9,538.8,13.56K,1.29%,13560.0
2025-07-09,536.9,535.7,540.0,535.6,9.34K,-0.06%,9340.0
2025-07-08,537.2,535.7,537.8,534.7,15.58K,0.41%,15580.0
2025-07-07,535.0,536.9,539.5,536.9,7.36K,0.03%,7360.0
2025-07-04,534.85,537.8,537.8,534.2,0.21K,-1.06%,210.0
2025-07-03,540.6,541.2,541.2,538.6,0.91K,1.39%,910.0
2025-07-02,533.2,529.4,533.2,529.4,2.82K,0.41%,2820.0
2025-07-01,531.0,524.5,531.0,523.7,4.45K,1.10%,4450.0
2025-06-30,525.2,527.8,527.8,525.2,2.86K,-0.32%,2860.0
2025-06-27,526.9,526.2,526.9,525.3,0.86K,0.90%,860.0
2025-06-26,522.2,518.8,522.7,518.0,1.63K,0.86%,1630.0
2025-06-25,517.75,520.9,522.0,517.6,2.20K,-0.79%,2200.0
2025-06-24,521.85,521.9,521.9,517.9,6.38K,2.12%,6380.0
2025-06-23,511.0,510.3,512.5,509.6,5.42K,-0.21%,5420.0
2025-06-20,512.1,509.7,515.8,509.7,1.18K,1.54%,1180.0
2025-06-19,504.35,508.8,508.8,504.0,0.70K,-1.78%,700.0
2025-06-18,513.5,509.4,513.8,507.9,3.37K,0.51%,3370.0
2025-06-17,510.9,509.6,512.0,509.0,10.15K,-0.56%,10150.0
2025-06-16,513.8,511.5,516.0,511.4,2.03K,0.20%,2029.9999999999998
2025-06-13,512.8,506.6,512.8,506.6,2.03K,-0.43%,2029.9999999999998
2025-06-12,515.0,515.4,516.3,514.1,2.49K,-1.37%,2490.0
2025-06-11,522.15,519.5,523.0,519.5,0.87K,0.30%,870.0
2025-06-10,520.6,517.3,521.6,517.3,8.35K,0.52%,8350.0
2025-06-09,517.9,518.7,519.9,517.1,0.58K,0.54%,580.0
2025-06-06,515.1,512.8,518.1,512.0,6.05K,0.57%,6050.0
2025-06-05,512.2,509.7,512.5,507.3,1.98K,0.01%,1980.0
2025-06-04,512.15,512.6,513.3,510.1,2.18K,0.54%,2180.0
2025-06-03,509.4,501.3,509.4,499.65,4.27K,1.72%,4270.0
2025-06-02,500.8,500.0,503.0,497.4,0.84K,-0.42%,840.0
2025-05-30,502.9,503.8,504.4,500.9,3.66K,-0.47%,3660.0
2025-05-29,505.3,514.4,514.8,503.6,2.91K,-0.08%,2910.0
2025-05-28,505.7,507.8,508.2,505.7,0.26K,-0.32%,260.0
2025-05-27,507.3,503.9,507.3,502.0,1.86K,0.71%,1860.0
2025-05-26,503.72,500.5,503.72,500.5,0.00K,1.51%,0.0
2025-05-23,496.23,499.5,500.6,484.75,2.60K,-0.47%,2600.0
2025-05-22,498.58,497.85,498.5,496.5,1.49K,-1.95%,1490.0
2025-05-21,508.5,511.9,511.9,507.1,5.16K,-1.42%,5160.0
2025-05-20,515.8,513.6,515.8,513.6,1.27K,0.62%,1270.0
2025-05-19,512.6,508.2,513.4,508.2,3.72K,-0.31%,3720.0
2025-05-16,514.2,513.2,515.5,511.6,2.01K,0.78%,2009.9999999999998
2025-05-15,510.2,509.7,510.9,506.9,1.28K,-0.46%,1280.0
2025-05-14,512.55,513.2,514.1,511.6,0.40K,-0.73%,400.0
2025-05-13,516.3,509.7,516.6,509.7,2.64K,1.39%,2640.0
2025-05-12,509.2,509.8,516.5,508.0,2.46K,3.10%,2460.0
2025-05-09,493.9,494.1,496.55,493.55,1.20K,0.04%,1200.0
2025-05-08,493.7,489.55,494.7,489.55,0.39K,1.53%,390.0
2025-05-07,486.25,486.9,488.55,486.25,1.03K,-0.13%,1030.0
2025-05-06,486.9,487.45,487.45,483.9,0.05K,0.06%,50.0
2025-05-05,486.6,487.6,487.6,486.6,0.00K,-0.26%,0.0
2025-05-02,487.85,483.75,489.1,483.75,0.93K,0.94%,930.0
2025-05-01,483.3,479.0,483.9,477.0,0.53K,2.11%,530.0
2025-04-30,473.3,479.1,479.5,465.45,1.13K,-0.54%,1130.0
2025-04-29,475.85,477.0,478.55,473.8,4.49K,0.44%,4490.0
2025-04-28,473.75,473.95,479.65,471.8,0.78K,0.26%,780.0
2025-04-25,472.5,473.75,473.75,469.0,0.81K,0.35%,810.0
2025-04-24,470.85,462.8,470.9,461.6,0.94K,0.56%,940.0
2025-04-23,468.25,467.25,478.0,467.2,4.09K,2.84%,4090.0
2025-04-22,455.3,453.15,455.75,450.55,0.94K,0.03%,940.0
2025-04-17,455.15,456.05,456.8,452.6,7.15K,-0.51%,7150.0
2025-04-16,457.5,454.3,457.5,451.05,2.59K,-0.33%,2590.0
2025-04-15,459.0,459.0,462.0,455.5,3.95K,0.77%,3950.0
2025-04-14,455.5,454.5,458.5,453.5,0.39K,4.00%,390.0
2025-04-11,438.0,446.5,446.5,438.0,14.58K,-1.33%,14580.0
2025-04-10,443.89,463.69,463.69,443.89,0.84K,4.92%,840.0
2025-04-09,423.07,426.35,428.49,413.26,5.38K,-4.81%,5380.0
2025-04-08,444.43,446.2,454.03,443.63,1.63K,2.26%,1630.0
2025-04-07,434.59,420.11,445.0,418.26,22.17K,-2.38%,22170.0
2025-04-04,445.2,462.73,462.74,435.34,4.64K,-5.12%,4640.0
2025-04-03,469.24,480.66,481.98,466.33,15.48K,-5.56%,15480.0
2025-04-02,496.85,489.0,496.85,485.05,0.97K,0.80%,970.0
2025-04-01,492.9,489.27,492.9,484.89,0.91K,1.25%,910.0
2025-03-31,486.8,487.56,487.56,480.69,2.18K,-0.87%,2180.0
2025-03-28,491.09,500.96,501.51,491.09,0.58K,-2.33%,580.0
2025-03-27,502.82,505.8,506.09,499.23,1.14K,-0.78%,1140.0
2025-03-26,506.75,509.02,510.55,506.75,1.17K,-0.67%,1170.0
2025-03-25,510.19,509.71,511.83,509.35,1.11K,0.11%,1110.0
2025-03-24,509.64,504.0,511.08,503.76,3.04K,2.37%,3040.0
2025-03-21,497.82,494.99,497.82,494.41,0.43K,-1.02%,430.0
2025-03-20,502.95,506.12,506.66,501.41,2.63K,0.25%,2630.0
2025-03-19,501.72,497.67,501.72,497.67,3.80K,0.82%,3800.0
2025-03-18,497.65,498.62,500.39,494.85,3.10K,-0.20%,3100.0
2025-03-17,498.66,492.32,500.0,490.86,1.32K,1.33%,1320.0
2025-03-14,492.13,485.09,492.7,485.09,0.94K,1.48%,940.0
2025-03-13,484.97,486.85,491.9,484.97,2.11K,-1.45%,2110.0
2025-03-12,492.1,492.16,496.01,489.69,3.97K,0.55%,3970.0
2025-03-11,489.41,493.96,497.06,486.66,6.33K,-1.81%,6330.0
2025-03-10,498.42,501.24,501.24,495.46,3.60K,0.46%,3600.0
2025-03-07,496.16,504.06,504.5,496.16,0.80K,-2.56%,800.0
2025-03-06,509.2,509.5,509.67,502.99,2.83K,1.36%,2830.0
2025-03-05,502.36,508.82,513.0,502.36,2.12K,0.64%,2120.0
2025-03-04,499.17,512.03,513.42,498.08,5.90K,-4.59%,5900.0
2025-03-03,523.21,527.76,529.48,523.21,1.73K,-0.01%,1730.0
2025-02-28,523.28,522.08,524.99,520.45,3.78K,-1.07%,3780.0
2025-02-27,528.94,531.99,533.56,525.2,5.14K,-0.94%,5140.0
2025-02-26,533.98,529.78,534.77,528.55,1.10K,1.81%,1100.0
2025-02-25,524.51,529.64,531.34,524.51,3.45K,-1.32%,3450.0
2025-02-24,531.5,533.8,537.07,527.17,7.63K,-1.99%,7630.0
2025-02-21,542.3,547.8,552.38,540.18,0.62K,-0.49%,620.0
2025-02-20,544.97,551.41,552.21,544.97,0.52K,-1.52%,520.0
2025-02-19,553.36,556.71,556.71,552.06,3.84K,-0.31%,3840.0
2025-02-18,555.1,553.7,555.83,552.09,1.19K,0.35%,1190.0
2025-02-17,553.19,553.28,553.88,553.03,4.35K,0.14%,4350.0
2025-02-14,552.43,552.86,555.22,552.86,4.40K,0.72%,4400.0
2025-02-13,548.47,546.5,550.85,546.5,0.96K,1.05%,960.0
2025-02-12,542.78,550.42,551.9,542.93,1.04K,-1.49%,1040.0
2025-02-11,551.01,550.03,551.9,549.34,4.17K,-0.26%,4170.0
2025-02-10,552.43,554.91,554.92,551.59,0.55K,-0.16%,550.0
2025-02-07,553.31,559.68,559.68,554.02,2.15K,-1.45%,2150.0
2025-02-06,561.47,562.0,562.06,559.78,6.44K,0.81%,6440.0
2025-02-05,556.93,553.83,557.19,553.82,6.15K,0.61%,6150.0
2025-02-04,553.57,547.12,553.57,547.12,0.97K,0.33%,970.0
2025-02-03,551.73,542.51,551.73,540.58,8.22K,-1.83%,8220.0
2025-01-31,562.02,560.68,562.02,560.22,0.98K,0.14%,980.0
2025-01-30,561.21,559.0,561.98,558.61,0.93K,0.90%,930.0
2025-01-29,556.19,556.13,557.84,555.93,0.37K,0.57%,370.0
2025-01-28,553.05,552.54,555.81,552.4,0.82K,-0.27%,820.0
2025-01-27,554.57,554.58,557.86,553.02,1.12K,-1.27%,1120.0
2025-01-24,561.73,560.63,561.73,559.28,0.80K,0.27%,800.0
2025-01-23,560.21,558.87,560.21,555.24,2.76K,0.09%,2760.0
2025-01-22,559.69,560.6,562.44,559.69,2.63K,-0.10%,2630.0
2025-01-21,560.24,555.69,560.6,554.56,1.35K,0.47%,1350.0
2025-01-20,557.62,553.73,559.0,552.38,0.77K,0.73%,770.0
2025-01-17,553.57,551.83,555.3,551.83,3.89K,0.67%,3890.0
2025-01-16,549.88,547.82,550.27,547.0,1.53K,0.48%,1530.0
2025-01-15,547.23,540.61,551.78,540.59,1.48K,2.04%,1480.0
2025-01-14,536.27,535.21,539.16,534.78,1.93K,1.54%,1930.0
2025-01-13,528.13,527.42,529.75,524.32,3.59K,-0.20%,3590.0
2025-01-10,529.21,537.92,538.86,528.77,1.37K,-2.35%,1370.0
2025-01-09,541.96,538.66,541.96,536.91,1.82K,0.68%,1820.0
2025-01-08,538.29,541.6,541.6,534.69,0.20K,-0.60%,200.0
2025-01-07,541.53,544.93,547.87,538.95,0.76K,-1.55%,760.0
2025-01-06,550.07,544.56,550.39,544.56,1.51K,1.78%,1510.0
2025-01-03,540.45,538.01,541.0,536.39,1.11K,-0.10%,1110.0
2025-01-02,541.0,539.3,544.39,539.3,0.71K,0.32%,710.0
2024-12-31,539.26,539.26,539.26,539.26,0.02K,0.81%,20.0
2024-12-30,534.93,540.64,540.64,530.87,2.10K,-0.97%,2100.0
2024-12-27,540.15,549.1,549.1,538.59,0.97K,-0.01%,970.0
2024-12-24,540.18,539.43,540.21,539.43,0.04K,0.52%,40.0
2024-12-23,537.36,540.19,540.19,537.36,0.81K,-1.25%,810.0
2024-12-20,544.18,533.58,544.18,528.7,1.19K,1.05%,1190.0
2024-12-19,538.53,538.21,543.67,534.79,4.82K,-4.01%,4820.0
2024-12-18,561.05,560.66,562.72,559.36,0.73K,0.17%,730.0
2024-12-17,560.08,561.9,561.9,559.45,0.23K,-0.97%,230.0
2024-12-16,565.56,563.98,567.39,562.87,4.66K,0.39%,4660.0
2024-12-13,563.38,569.16,569.16,563.38,4.40K,-1.28%,4400.0
2024-12-12,570.66,572.17,572.67,569.51,3.25K,-0.16%,3250.0
2024-12-11,571.57,568.71,573.64,568.32,5.74K,-0.07%,5740.0
2024-12-10,571.97,572.76,574.22,567.97,1.87K,-0.54%,1870.0
2024-12-09,575.08,577.14,580.12,573.01,4.07K,-0.02%,4070.0000000000005
2024-12-06,575.18,575.12,579.71,573.26,1.27K,-0.57%,1270.0
2024-12-05,578.49,581.71,581.71,577.28,0.57K,-0.45%,570.0
2024-12-04,581.09,580.11,582.06,577.77,1.57K,0.71%,1570.0
2024-12-03,577.0,580.13,581.49,577.0,2.11K,-0.50%,2110.0
2024-12-02,579.89,580.0,583.22,578.23,3.02K,-0.24%,3020.0
2024-11-29,581.28,583.91,584.82,580.95,1.09K,-0.33%,1090.0
2024-11-28,583.22,580.51,583.95,580.27,8.27K,0.60%,8270.0
2024-11-27,579.72,581.41,585.33,579.17,3.90K,-0.08%,3900.0
2024-11-26,580.2,580.69,583.15,576.08,24.71K,-0.94%,24710.0
2024-11-25,585.69,579.79,588.08,578.36,1.13K,2.42%,1130.0
2024-11-22,571.87,565.38,571.87,565.07,1.63K,1.53%,1630.0
2024-11-21,563.24,552.87,563.24,551.77,14.92K,2.29%,14920.0
2024-11-20,550.65,553.38,554.16,548.48,10.52K,-0.01%,10520.0
2024-11-19,550.73,550.26,550.94,542.91,1.47K,-0.51%,1470.0
2024-11-18,553.57,550.97,554.03,549.69,2.33K,0.38%,2330.0
2024-11-15,551.5,554.32,557.41,551.5,0.95K,-1.88%,950.0
2024-11-14,562.08,565.89,567.67,561.83,3.04K,-1.57%,3040.0
2024-11-13,571.04,565.92,572.28,565.06,0.88K,0.05%,880.0
2024-11-12,570.76,576.02,576.02,570.49,2.82K,-0.98%,2820.0
2024-11-11,576.42,572.67,576.99,572.67,0.27K,1.55%,270.0
2024-11-08,567.61,567.46,568.28,566.27,3.25K,-0.08%,3250.0
2024-11-07,568.08,569.34,571.17,565.73,0.11K,1.23%,110.0
2024-11-06,561.19,563.09,573.94,558.2,2.57K,4.53%,2570.0
2024-11-05,536.85,532.73,537.26,531.61,0.99K,0.62%,990.0
