Date,Open,High,Low,Close,Volume
2015-10-08,999.52,,999.52,1007.0,3260.0
2015-10-09,,,,1019.75,1880.0
2015-10-12,,,,1016.25,20.0
2015-10-13,,,,1027.5,310.0
2015-10-14,,,,1024.5,2460.0
2015-10-15,,,,1024.25,3030.0
2015-10-16,,,,1022.5,3050.0
2015-10-21,,,998.86,996.88,1020.0
2015-10-22,,,,1010.0,270.0
2015-10-23,,,,1015.5,510.0
2015-10-26,,,,1019.0,110.0
2015-10-27,,,,1019.5,7950.0
2015-10-28,,,,1048.5,20.0
2015-10-29,,,,1001.25,1100.0
2015-10-30,998.36,998.36,993.06,987.75,740.0
2015-11-02,978.56,978.56,974.44,975.5,1250.0
2015-11-03,978.07,978.07,976.44,977.75,180.0
2015-11-05,958.75,961.1,958.75,966.25,390.0
2015-11-06,970.27,970.27,963.02,960.5,910.0
2015-11-09,961.14,961.86,951.5,944.75,4990.0
2015-11-10,943.94,943.94,940.48,935.5,1120.0
2015-11-11,934.47,935.36,928.36,925.25,3570.0
2015-11-12,930.0,934.05,925.36,919.5,5050.0
2015-11-13,916.88,916.88,916.88,919.5,310.0
2015-11-16,930.57,930.57,917.5,920.25,380.0
2015-11-17,925.44,925.44,922.94,915.75,210.0
2015-11-18,916.0,916.0,915.0,910.5,630.0
2015-11-19,911.52,921.0,911.52,919.25,660.0
2015-11-20,915.43,921.98,915.43,914.75,1810.0
2015-11-23,908.0,908.0,906.51,914.25,640.0
2015-11-24,931.47,931.47,931.47,928.25,110.0
2015-11-26,935.0,935.0,926.1,927.25,4410.0
2015-11-27,918.89,920.96,911.6,918.0,780.0
2015-11-30,919.88,929.0,919.88,920.75,2030.0
2015-12-02,919.13,919.13,919.13,923.25,20.0
2015-12-04,945.04,945.04,945.04,945.5,20.0
2015-12-07,946.3,946.9,946.3,936.75,2210.0
2015-12-10,919.1,919.1,914.0,915.75,240.0
2015-12-11,902.51,902.51,902.51,899.25,60.0
2015-12-14,896.48,897.68,892.06,891.75,3360.0
2015-12-15,888.5,892.3,888.0,894.0,5470.0
2015-12-16,904.0,904.0,904.0,928.75,20.0
2015-12-17,924.99,925.96,924.99,905.25,260.0
2015-12-21,937.58,938.77,937.58,942.5,1970.0
2015-12-22,943.03,945.76,943.03,945.0,1120.0
2015-12-24,941.58,947.5,941.58,941.25,4280.0
2015-12-29,924.0,924.0,924.0,927.5,260.0
2016-01-04,931.0,945.0,929.39,928.62,7800.0
2016-01-05,938.22,938.22,938.22,937.62,100.0
2016-01-06,932.0,945.0,932.0,938.12,5260.0
2016-01-07,941.75,949.0,941.75,955.12,460.0
2016-01-11,942.11,943.75,942.11,943.62,2580.0
2016-01-12,938.79,942.5,938.79,939.12,900.0
2016-01-13,938.06,963.77,938.06,959.62,690.0
2016-01-14,963.27,963.27,956.0,941.25,90.0
2016-01-15,944.32,962.13,944.32,957.25,1170.0
2016-01-18,956.0,956.0,952.52,957.62,3720.0
2016-01-19,974.5,974.65,974.5,974.12,600.0
2016-01-20,978.0,979.74,974.5,978.12,3110.0
2016-01-21,979.25,979.79,969.75,964.62,1270.0
2016-01-22,971.72,971.72,968.0,974.75,4600.0
2016-01-25,970.65,972.0,970.65,978.75,150.0
2016-01-26,995.5,995.5,988.38,990.75,690.0
2016-01-27,987.3,992.95,987.3,995.0,1260.0
2016-01-28,991.53,991.53,971.0,969.75,3650.0
2016-02-02,971.94,972.63,971.56,976.25,3360.0
2016-02-03,975.5,975.5,970.43,988.75,640.0
2016-02-04,987.5,,986.0,998.5,5120.0
2016-02-05,,,,1001.25,4700.0
2016-02-08,,,,1042.75,3840.0
2016-02-09,,,,1042.25,2930.0
2016-02-10,,,,1030.75,1050.0
2016-02-11,,,,1071.5,28990.0
2016-02-12,,,,1062.5,1810.0
2016-02-15,,,,1037.75,1780.0
2016-02-16,,,,1052.0,420.0
2016-02-17,,,,1051.5,3330.0
2016-02-18,,,,1050.25,1130.0
2016-02-19,,,,1052.75,2380.0
2016-02-22,,,,1053.5,12230.0
2016-02-23,,,,1063.5,2040.0
2016-02-24,,,,1080.75,30290.0
2016-02-25,,,,1065.75,3400.0
2016-02-26,,,,1042.0,1020.0
2016-02-29,,,,1043.25,1140.0
2016-03-01,,,,1040.5,360.0
2016-03-02,,,,1042.75,9600.0
2016-03-04,,,,1087.0,2730.0
2016-03-07,,,,1077.5,11900.0
2016-03-08,,,,1066.5,2220.0
2016-03-09,,,,1061.5,3290.0
2016-03-10,,,,1062.0,6010.0
2016-03-11,,,,1062.75,3860.0
2016-03-14,,,,1058.5,10620.0
2016-03-15,,,,1057.25,1970.0
2016-03-16,,,,1059.25,5510.0
2016-03-17,,,,1081.25,3810.0
2016-03-18,,,,1069.0,1650.0
2016-03-21,,,,1080.75,20.0
2016-03-22,,,,1091.5,10010.0
2016-03-23,,,,1061.0,3430.0
2016-03-24,,,,1053.5,1760.0
2016-03-29,,,,1039.75,27730.0
2016-03-30,,,,1037.0,3440.0
2016-03-31,,,,1050.75,0.0
2016-04-01,,,,1023.25,1980.0
2016-04-04,,,,1029.25,7130.0
2016-04-05,,,,1049.0,460.0
2016-04-06,,,,1045.25,1030.0
2016-04-07,,,,1064.5,3830.0
2016-04-08,,,,1064.75,700.0
2016-04-11,,,,1089.75,4040.0
2016-04-12,,,,1110.75,46180.0
2016-04-13,,,,1118.25,5940.0
2016-04-14,,,,1121.75,2400.0
2016-04-15,,,,1119.75,5890.0
2016-04-18,,,,1116.75,90180.0
2016-04-19,,,,1155.25,6460.0
2016-04-20,,,,1164.75,8250.0
2016-04-21,,,,1170.25,14340.0
2016-04-22,,,,1168.5,1230.0
2016-04-25,,,,1152.25,10520.0
2016-04-26,,,,1146.25,1290.0
2016-04-27,,,,1158.75,1190.0
2016-04-28,,,,1179.25,6370.0
2016-04-29,,,,1198.25,12530.0
2016-05-03,,,,1171.75,9760.0
2016-05-04,,,,1175.0,180.0
2016-05-05,,,,1174.0,1520.0
2016-05-06,,,,1189.75,3680.0
2016-05-09,,,,1154.5,390.0
2016-05-10,,,,1155.0,2020.0
2016-05-11,,,,1176.25,5600.0
2016-05-12,,,,1155.75,1810.0
2016-05-13,,,,1166.75,3690.0
2016-05-16,,,,1169.25,4870.0
2016-05-17,,,,1171.75,4220.0
2016-05-18,,,,1144.75,11190.0
2016-05-19,,,,1102.25,10180.0
2016-05-20,,,,1111.25,300.0
2016-05-23,,,,1112.5,15620.0
2016-05-24,,,,1093.0,4240.0
2016-05-25,,,,1087.25,31940.0
2016-05-26,,,,1091.25,2630.0
2016-05-27,,,,1087.5,72030.0
2016-05-31,,,,1076.25,5760.0
2016-06-01,,,,1087.75,180.0
2016-06-02,,,,1085.75,1810000.0
2016-06-03,,,,1103.25,60900.0
2016-06-06,,,,1114.75,1200.0
2016-06-07,,,,1100.75,1160.0
2016-06-08,,,,1148.75,2630.0
2016-06-09,,,,1166.75,2150.0
2016-06-10,,,,1176.75,19850.0
2016-06-13,,,,1197.75,15620.0
2016-06-14,,,,1203.75,19880.0
2016-06-15,,,,1207.0,9110.0
2016-06-16,,,,1232.25,11050.0
2016-06-17,,,,1188.25,6310.0
2016-06-20,,,,1169.25,81590.0
2016-06-21,,,,1155.75,12370.0
2016-06-22,,,,1155.5,5150.0
2016-06-23,,,,1147.75,2830.0
2016-06-24,,,,1275.75,52850.0
2016-06-27,,,,1314.75,34720.0
2016-06-28,,,,1309.25,41980.0
2016-06-29,,,,1330.25,16860.0
2016-06-30,,,,1363.25,110180.0
2016-07-01,,,,1437.5,31420.0
2016-07-04,,,,1500.5,233280.0
2016-07-05,,,,1484.0,46520.0
2016-07-06,,,,1523.25,31060.0
2016-07-07,,,,1484.25,72940.0
2016-07-08,,,,1500.5,29850.0
2016-07-11,,,,1536.0,27800.0
2016-07-12,,,,1502.25,57700.0
2016-07-13,,,,1505.5,15420.0
2016-07-14,,,,1487.25,124250.0
2016-07-15,,,,1488.75,5030.0
2016-07-18,,,,1471.0,72230.0
2016-07-19,,,,1484.25,24720.0
2016-07-20,,,,1450.75,40550.0
2016-07-21,,,,1446.25,53660.0
2016-07-22,,,,1471.5,38790.0
2016-07-25,,,,1462.5,81480.0
2016-07-26,,,,1465.5,41040.0
2016-07-27,,,,1492.5,46960.0
2016-07-28,,,,1506.5,56110.0
2016-07-29,,,,1495.25,68280.0
2016-08-01,,,,1521.75,15050.0
2016-08-02,,,,1516.5,29310.0
2016-08-03,,,,1502.75,9590.0
2016-08-04,,,,1520.75,8920.0
2016-08-05,,,,1478.25,20220.0
2016-08-08,,,,1483.0,15750.0
2016-08-09,,,,1493.75,10320.0
2016-08-10,,,,1521.75,63840.0
2016-08-11,,,,1523.75,11480.0
2016-08-12,,,,1524.75,33880.0
2016-08-15,,,,1509.5,32110.0
2016-08-16,,,,1500.0,5320.0
2016-08-17,,,,1477.0,25030.0
2016-08-18,,,,1469.75,21080.0
2016-08-19,,,,1450.75,56090.0
2016-08-22,,,,1409.25,4990.0
2016-08-23,,,,1404.25,2760.0
2016-08-24,,,,1375.25,20240.0
2016-08-25,,,,1378.5,66100.0
2016-08-26,,,,1400.5,78970.0
2016-08-30,,,,1394.5,20130.0
2016-08-31,,,,1393.25,20290.0
2016-09-01,,,,1386.5,16450.0
2016-09-02,,,,1414.25,136670.0
2016-09-05,,,,1435.0,15090.0
2016-09-06,,,,1442.0,10000.0
2016-09-07,,,,1451.25,14530.0
2016-09-08,,,,1451.5,14110.0
2016-09-09,,,,1433.5,4020.0
2016-09-12,,,,1387.5,15770.0
2016-09-13,,,,1408.75,13140.0
2016-09-14,,,,1411.75,320.0
2016-09-15,,,,1411.25,13690.0
2016-09-16,,,,1405.75,1560.0
2016-09-19,,,,1443.25,15090.0
2016-09-20,,,,1452.0,1750.0
2016-09-21,,,,1491.75,6910.0
2016-09-22,,,,1493.25,13350.0
2016-09-23,,,,1492.75,18630.0
2016-09-26,,,,1479.5,3190.0
2016-09-27,,,,1444.25,7140.0
2016-09-28,,,,1429.75,7640.0
2016-09-29,,,,1440.0,4110.0
2016-09-30,,,,1456.75,18090.0
2016-10-03,,,,1445.25,31410.0
2016-10-04,,,,1391.0,14020.0
2016-10-05,,,,1356.0,119460.0
2016-10-06,,,,1336.0,77670.0
2016-10-07,,,,1362.0,24630.0
2016-10-10,,,,1390.5,11220.0
2016-10-11,,,,1408.0,10040.0
2016-10-12,,,,1398.25,26720.0
2016-10-13,,,,1399.0,5360.0
2016-10-14,,,,1397.25,63760.0
2016-10-17,,,,1399.5,1210.0
2016-10-18,,,,1402.0,14580.0
2016-10-19,,,,1411.0,36150.0
2016-10-20,,,,1399.75,77260.0
2016-10-21,,,,1403.0,290.0
2016-10-24,,,,1408.0,89030.0
2016-10-25,,,,1427.5,98890.0
2016-10-26,,,,1414.25,49040.0
2016-10-27,,,,1415.5,620.0
2016-10-28,,,,1422.75,25030.0
2016-10-31,,,,1428.0,5380.0
2016-11-01,,,,1477.75,15670.0
2016-11-02,,,,1486.75,18590.0
2016-11-03,,,,1435.5,26820.0
2016-11-04,,,,1441.0,4260.0
2016-11-07,,,,1430.25,43590.0
2016-11-08,,,,1456.0,6670.0
2016-11-09,,,,1467.25,177060.0
2016-11-10,,,,1450.25,322380.0
2016-11-11,,,,1362.0,1070000.0
2016-11-14,,,,1317.75,408970.0
2016-11-15,,,,1347.0,62890.0
2016-11-16,,,,1327.75,37150.0
2016-11-17,,,,1332.25,17060.0
2016-11-18,,,,1312.25,237190.0
2016-11-21,,,,1299.0,3360.0
2016-11-22,,,,1306.0,37170.0
2016-11-23,,,,1285.5,7530.0
2016-11-24,,,,1284.0,5600.0
2016-11-25,,,,1294.75,5440.0
2016-11-28,,,,1309.0,62010.0
2016-11-29,,,,1295.0,5590.0
2016-11-30,,,,1291.0,310.0
2016-12-01,,,,1283.25,35270.0
2016-12-02,,,,1289.0,4180.0
2016-12-05,,,,1287.0,26850.0
2016-12-06,,,,1295.75,17360.0
2016-12-07,,,,1328.5,38570.0
2016-12-08,,,,1326.5,32120.0
2016-12-09,,,,1316.5,124670.0
2016-12-12,,,,1319.25,79620.0
2016-12-13,,,,1302.0,3850.0
2016-12-14,,,,1319.75,1030.0
2016-12-15,,,,1258.25,36580.0
2016-12-16,,,,1268.5,191660.0
2016-12-19,,,,1262.75,1190.0
2016-12-20,,,,1244.5,17080.0
2016-12-21,,,,1262.0,740.0
2016-12-22,,,,1264.5,5520.0
2016-12-23,,,,1257.25,850.0
2016-12-28,,,,1281.5,4270.0
2016-12-29,,,,1294.75,1390.0
2016-12-30,,,,1287.5,1390.0
2017-01-03,,,,1312.5,10550.0
2017-01-04,,,,1305.5,24130.0
2017-01-05,,,,1309.5,3880.0
2017-01-06,,,,1302.25,19870.0
2017-01-09,,,,1339.75,9210.0
2017-01-10,,,,1355.25,240.0
2017-01-11,,,,1344.75,300.0
2017-01-12,,,,1348.75,2370.0
2017-01-13,,,,1342.25,44960.0
2017-01-16,,,,1365.25,29140.0
2017-01-17,,,,1353.0,2000.0
2017-01-18,,,,1367.75,9930.0
2017-01-19,,,,1343.25,260.0
2017-01-20,,,,1347.5,660.0
2017-01-23,,,,1343.5,1700.0
2017-01-24,,,,1340.25,130860.0
2017-01-25,,,,1310.25,113360.0
2017-01-26,,,,1298.25,155650.0
2017-01-27,,,,1335.5,1520.0
2017-01-30,,,,1340.0,17940.0
2017-01-31,,,,1362.0,25330.0
2017-02-01,,,,1346.25,33900.0
2017-02-02,,,,1368.5,3060.0
2017-02-03,,,,1367.25,1840.0
2017-02-06,,,,1386.25,26720.0
2017-02-07,,,,1388.75,12200.0
2017-02-08,,,,1387.5,1850.0
2017-02-09,,,,1379.5,3600.0
2017-02-10,,,,1404.25,17600.0
2017-02-13,,,,1391.75,3590.0
2017-02-14,,,,1398.5,36370.0
2017-02-15,,,,1407.75,840.0
2017-02-16,,,,1414.25,11260.0
2017-02-17,,,,1417.5,5720.0
2017-02-20,,,,1415.25,850.0
2017-02-21,,,,1412.25,1720.0
2017-02-22,,,,1409.5,2470.0
2017-02-23,,,,1409.0,10130.0
2017-02-24,,,,1435.25,7340.0
2017-02-27,,,,1446.25,2170.0
2017-02-28,,,,1449.5,10600.0
2017-03-01,,,,1457.0,2010.0
2017-03-02,,,,1455.0,3140.0
2017-03-03,,,,1410.0,3070.0
2017-03-06,,,,1417.5,9220.0
2017-03-07,,,,1403.0,2510.0
2017-03-08,,,,1388.0,30040.0
2017-03-09,,,,1374.0,1280.0
2017-03-10,,,,1357.75,2570.0
2017-03-13,,,,1357.0,1530.0
2017-03-14,,,,1360.25,7100.0
2017-03-15,,,,1347.5,860.0
2017-03-16,,,,1370.25,4520.0
2017-03-17,,,,1367.75,5190.0
2017-03-20,,,,1377.5,2550.0
2017-03-21,,,,1371.25,2320.0
2017-03-22,,,,1374.5,2340.0
2017-03-23,,,,1370.0,300.0
2017-03-24,,,,1386.0,580.0
2017-03-27,,,,1399.0,2890.0
2017-03-28,,,,1421.0,17670.0
2017-03-29,,,,1430.5,109230.0
2017-03-30,,,,1428.25,1030.0
2017-03-31,,,,1419.0,1440.0
2017-04-03,,,,1428.5,580.0
2017-04-04,,,,1436.5,3230.0
2017-04-05,,,,1426.5,22730.0
2017-04-06,,,,1424.5,26570.0
2017-04-07,,,,1444.0,13080.0
2017-04-10,,,,1404.5,780.0
2017-04-11,,,,1430.0,17080.0
2017-04-12,,,,1430.5,5290.0
2017-04-13,,,,1440.5,3100.0
2017-04-18,,,,1394.0,3770.0
2017-04-19,,,,1385.25,24640.0
2017-04-20,,,,1373.0,2960.0
2017-04-21,,,,1364.5,15170.0
2017-04-24,,,,1367.0,1000.0
2017-04-25,,,,1345.75,900.0
2017-04-26,,,,1326.0,2840.0
2017-04-27,,,,1307.25,7810.0
2017-04-28,,,,1300.0,1670.0
2017-05-02,,,,1270.0,21860.0
2017-05-03,,,,1249.5,16090.0
2017-05-04,,,,1232.5,6550.0
2017-05-05,,,,1227.25,2020.0
2017-05-08,,,,1228.5,54070.0
2017-05-09,,,,1217.25,6440.0
2017-05-10,,,,1220.75,6780.0
2017-05-11,,,,1233.0,3330.0
2017-05-12,,,,1246.0,5250.0
2017-05-15,,,,1261.75,1310.0
2017-05-16,,,,1267.5,302520.0
2017-05-17,,,,1274.5,3610.0
2017-05-18,,,,1248.0,4470.0
2017-05-19,,,,1257.5,2390.0
2017-05-22,,,,1285.75,2070.0
2017-05-23,,,,1293.0,420.0
2017-05-24,,,,1290.25,3030.0
2017-05-25,,,,1295.5,790.0
2017-05-26,,,,1325.0,630.0
2017-05-30,,,,1318.5,620.0
2017-06-01,,,,1304.5,17430.0
2017-06-02,,,,1330.75,2060.0
2017-06-05,,,,1328.25,1160.0
2017-06-06,,,,1341.75,2880.0
2017-06-07,,,,1332.0,16290.0
2017-06-08,,,,1312.5,720.0
2017-06-12,,,,1305.75,28860.0
2017-06-13,,,,1285.75,47820.0
2017-06-14,,,,1314.0,6490.0
2017-06-15,,,,1280.5,39330.0
2017-06-16,,,,1271.75,3690.0
2017-06-19,,,,1268.0,7510.0
2017-06-20,,,,1271.75,500.0
2017-06-21,,,,1265.0,1420.0
2017-06-22,,,,1279.0,3400.0
2017-06-23,,,,1283.0,3500.0
2017-06-26,,,,1272.0,2790.0
2017-06-28,,,,1267.5,250.0
2017-06-29,,,,1253.5,8710.0
2017-06-30,,,,1250.5,10.0
2017-07-03,,,,1216.75,1070.0
2017-07-04,,,,1214.75,2610.0
2017-07-05,,,,1205.5,26620.0
2017-07-06,,,,1201.75,9000.0
2017-07-07,,,,1171.75,44470.0
2017-07-10,,,,1182.25,33010.0
2017-07-11,,,,1197.5,32220.0
2017-07-12,,,,1205.25,41230.0
2017-07-13,,,,1189.25,3770.0
2017-07-14,,,,1189.5,42930.0
2017-07-17,,,,1208.0,8350.0
2017-07-18,,,,1219.0,2950.0
2017-07-19,,,,1219.75,2810.0
2017-07-20,,,,1232.0,3100.0
2017-07-21,,,,1238.75,13900.0
2017-07-24,,,,1236.25,1140.0
2017-07-25,,,,1233.0,6220.0
2017-07-26,,,,1227.75,3940.0
2017-07-27,,,,1241.0,20500.0
2017-07-28,,,,1244.0,81940.0
2017-07-31,,,,1247.5,24060.0
2017-08-01,,,,1237.5,288110.0
2017-08-02,,,,1235.5,103680.0
2017-08-03,,,,1236.0,500.0
2017-08-04,,,,1216.75,78720.0
2017-08-07,,,,1217.0,3910.0
2017-08-08,,,,1230.5,32610.0
2017-08-09,,,,1267.25,60430.0
2017-08-10,,,,1288.0,5150.0
2017-08-11,,,,1281.25,71420.0
2017-08-14,,,,1283.5,12130.0
2017-08-15,,,,1260.25,26080.0
2017-08-16,,,,1279.25,21050.0
2017-08-17,,,,1290.75,14240.0
2017-08-18,,,,1293.25,74670.0
2017-08-21,,,,1288.0,1930.0
2017-08-22,,,,1293.0,1560.0
2017-08-23,,,,1295.75,9440.0
2017-08-24,,,,1291.25,12510.0
2017-08-25,,,,1292.75,10400.0
2017-08-29,,,,1323.5,116840.0
2017-08-30,,,,1313.0,30930.0
2017-08-31,,,,1329.75,3050.0
2017-09-01,,,,1327.25,1170.0
2017-09-04,,,,1348.0,16500.0
2017-09-05,,,,1342.5,35770.0
2017-09-06,,,,1338.0,4990.0
2017-09-07,,,,1343.25,12600.0
2017-09-08,,,,1331.0,5490.0
2017-09-11,,,,1322.5,71720.0
2017-09-12,,,,1310.0,2370.0
2017-09-13,,,,1305.0,2060.0
2017-09-14,,,,1289.5,23350.0
2017-09-15,,,,1264.25,2070.0
2017-09-18,,,,1241.75,1020.0
2017-09-19,,,,1243.75,2370.0
2017-09-20,,,,1244.25,1940.0
2017-09-21,,,,1221.75,2620.0
2017-09-22,,,,1222.5,1240.0
2017-09-25,,,,1231.5,6590.0
2017-09-26,,,,1229.5,14950.0
2017-09-27,,,,1223.25,6470.0
2017-09-28,,,,1218.5,330.0
2017-09-29,,,,1223.25,1730.0
2017-10-02,,,,1223.25,4410.0
2017-10-03,,,,1224.0,450.0
2017-10-04,,,,1221.5,2760.0
2017-10-05,,,,1239.0,13960.0
2017-10-06,,,,1247.5,7950.0
2017-10-09,,,,1257.0,1940.0
2017-10-10,,,,1266.25,3690.0
2017-10-11,,,,1263.0,500.0
2017-10-12,,,,1273.25,480.0
2017-10-13,,,,1269.5,23560.0
2017-10-16,,,,1277.75,1450.0
2017-10-17,,,,1257.5,1190.0
2017-10-18,,,,1254.0,2980.0
2017-10-19,,,,1273.5,1120.0
2017-10-20,,,,1257.25,3060.0
2017-10-23,,,,1248.25,330.0
2017-10-24,,,,1257.25,2990.0
2017-10-25,,,,1244.5,24270.0
2017-10-26,,,,1248.25,22020.0
2017-10-27,,,,1243.75,3190.0
2017-10-30,,,,1242.5,5510.0
2017-10-31,,,,1222.75,12340.0
2017-11-01,,,,1258.5,4820.0
2017-11-02,,,,1272.75,42260.0
2017-11-03,,,,1253.0,3250.0
2017-11-06,,,,1271.5,1150.0
2017-11-07,,,,1257.75,7720.0
2017-11-08,,,,1281.0,11040.0
2017-11-09,,,,1259.75,3820.0
2017-11-10,,,,1243.75,3900.0
2017-11-13,,,,1264.75,3000.0
2017-11-14,,,,1264.0,160.0
2017-11-15,,,,1259.0,20670.0
2017-11-16,,,,1260.5,1010.0
2017-11-17,,,,1261.0,1790.0
2017-11-20,,,,1247.0,8330.0
2017-11-21,,,,1253.5,23500.0
2017-11-22,0.0,,,1256.0,400.0
2017-11-23,,,,1251.5,970.0
2017-11-24,0.0,,,1242.0,950.0
2017-11-27,,,,1248.25,190.0
2017-11-28,,,,1240.5,29670.0
2017-11-29,,,,1205.75,105570.0
2017-11-30,,,,1180.25,121790.0
2017-12-01,,,,1193.25,25330.0
2017-12-04,,,,1176.75,14060.0
2017-12-05,,,,1162.75,4770.0
2017-12-06,,,,1159.5,11120.0
2017-12-07,,,,1146.25,19880.0
2017-12-08,,,,1150.75,960.0
2017-12-11,,,,1149.5,2490.0
2017-12-12,,,,1144.75,24080.0
2017-12-13,,,,1148.5,58010.0
2017-12-14,,,,1151.0,30610.0
2017-12-15,,,,1171.0,64959.99999999999
2017-12-18,,,,1174.0,2150.0
2017-12-19,,,,1175.5,39500.0
2017-12-20,0.0,,,1178.0,40.0
2017-12-21,0.0,,,1179.5,590.0
2017-12-22,0.0,,,1179.75,910.0
2017-12-27,,,,1214.25,6090.0
2017-12-28,,,,1219.25,2940.0
2017-12-29,0.0,,,1215.5,300.0
2018-01-02,,,,1231.5,33260.0
2018-01-03,0.0,,,1238.5,3140.0
2018-01-04,,,,1238.5,23610.0
2018-01-05,,,,1237.5,17780.0
2018-01-08,0.0,,,1227.0,6710.0
2018-01-09,0.0,,,1222.75,3450.0
2018-01-10,,,,1224.5,910.0
2018-01-11,,,,1221.5,18210.0
2018-01-12,,,,1217.25,2020.0
2018-01-15,,,,1223.25,11290.0
2018-01-16,,,,1211.5,7380.0
2018-01-17,,,,1203.5,9930.0
2018-01-18,,,,1193.0,5960.0
2018-01-19,,,,1196.5,3700.0
2018-01-22,,,,1186.5,5810.0
2018-01-23,,,,1180.0,22780.0
2018-01-24,,,,1191.75,8189.999999999999
2018-01-25,,,,1198.25,2100.0
2018-01-26,,,,1197.75,3470.0
